value,type
-2.789795747274461,variable 2
-2.9974562697046303,variable 2
-2.9197800930110436,variable 2
-2.979823925576913,variable 2
-2.995803403863047,variable 2
-2.9410942645879827,variable 2
-2.92094147828272,variable 2
-2.952970352892459,variable 2
-2.9107092011190288,variable 2
-2.9764747456456457,variable 2
-2.9585354149504584,variable 2
-2.9906767682703546,variable 2
-2.972730587497172,variable 2
-2.9774700612625966,variable 2
-2.973515562056679,variable 2
-2.994466665184127,variable 2
-2.997599663239095,variable 2
-2.9976359750945503,variable 2
-2.707432420817693,variable 2
-2.9918518751716205,variable 2
-2.990239587273774,variable 2
-2.9392069356797133,variable 2
-2.976471510290103,variable 2
-2.994940895296386,variable 2
-2.9969759625639303,variable 2
-2.9910440956502606,variable 2
-2.9826198954997856,variable 2
-2.9890524336836193,variable 2
-2.986555791411335,variable 2
-2.991922322891193,variable 2
-2.982581851440699,variable 2
-2.9883723075488535,variable 2
-2.988396400926631,variable 2
-2.9548543533929252,variable 2
-2.989358589938605,variable 2
-2.978468297288975,variable 2
-2.9969672657564437,variable 2
-2.9982884647077483,variable 2
-2.998914942635016,variable 2
-2.994211795040779,variable 2
-2.971763037243381,variable 2
-2.9981102696276056,variable 2
-2.994014982350536,variable 2
-2.9697093237342713,variable 2
-2.966332707701691,variable 2
-2.972724553415928,variable 2
-2.9809766283568355,variable 2
-2.82777645924469,variable 2
-2.9673501268096034,variable 2
-2.9431264758668956,variable 2
-2.9643380394312278,variable 2
-2.9846651484109947,variable 2
-2.9891901796616174,variable 2
-2.986687474676625,variable 2
-2.976909779282353,variable 2
-2.9732973473463664,variable 2
-2.9870959884188983,variable 2
-2.900804088547748,variable 2
-2.960036362238881,variable 2
-2.9939978249451493,variable 2
-2.9958799500846593,variable 2
-2.99714674925251,variable 2
-2.995244782507772,variable 2
-2.9894799587186367,variable 2
-2.9287353853632196,variable 2
-2.9952001675274733,variable 2
-2.9971309375259776,variable 2
-2.990237475703232,variable 2
-2.93144678509642,variable 2
-2.986151014075241,variable 2
-2.9711184570723828,variable 2
-2.982919946094865,variable 2
-2.956212708827902,variable 2
-2.9989077990845043,variable 2
-2.9988153480840976,variable 2
-2.99731776499281,variable 2
-2.9948587516233705,variable 2
-2.9847570196242357,variable 2
-2.9697708026474405,variable 2
-2.995108425155825,variable 2
-2.9983015278136436,variable 2
-2.981321644667659,variable 2
-2.935610251049463,variable 2
-2.9616659793309035,variable 2
-2.9578728828509204,variable 2
-2.8827231752582563,variable 2
-2.9671639650243313,variable 2
-2.9851639443202034,variable 2
-2.984470024977185,variable 2
-2.993574272525897,variable 2
-2.997215894240427,variable 2
-2.9875497398758335,variable 2
-2.9528424632962786,variable 2
-2.995812909509419,variable 2
-2.994514687308757,variable 2
-2.682985809499353,variable 2
-2.9394461300959867,variable 2
-2.9867651160517728,variable 2
-2.992845301111883,variable 2
-2.988501793349206,variable 2
-2.9839041527034054,variable 2
-2.986752969152757,variable 2
-2.973053407264773,variable 2
-2.9836268569651154,variable 2
-2.9729166562301828,variable 2
-2.90291877991939,variable 2
-2.90344074584163,variable 2
-2.964783673867842,variable 2
-2.9820003893342397,variable 2
-2.980553956355131,variable 2
-2.979375614098323,variable 2
-2.9827419371192447,variable 2
-2.96731733662434,variable 2
-2.9879047843572653,variable 2
-2.9832740886851496,variable 2
-2.9924936279854526,variable 2
-2.986082320032898,variable 2
-2.99833985818738,variable 2
-2.9918104168103357,variable 2
-2.97976533128384,variable 2
-2.833712942982087,variable 2
-2.9620381454283904,variable 2
-2.972498100001569,variable 2
-2.998640767726408,variable 2
-2.9936678258377056,variable 2
-2.843325148508799,variable 2
-2.98631995403433,variable 2
-2.9936233969619295,variable 2
-2.982777812344859,variable 2
-2.9951658240852352,variable 2
-2.98238362149294,variable 2
-2.9948784214398088,variable 2
-2.992221414332196,variable 2
-2.9867347738567647,variable 2
-2.979421689283335,variable 2
-2.9850885791465207,variable 2
-2.9840799498983563,variable 2
-2.993474133977145,variable 2
-2.7555935583685423,variable 2
-2.9815485347118593,variable 2
-2.997878755601812,variable 2
-2.9874097892750324,variable 2
-2.9894181219121556,variable 2
-2.9958669800310256,variable 2
-2.9870356619221945,variable 2
-2.9811032796421553,variable 2
-2.9588083157588745,variable 2
-2.996720083161442,variable 2
-2.9939300399518194,variable 2
-2.968694159354226,variable 2
-2.9364081097682093,variable 2
-2.989756323934315,variable 2
-2.9632240678655513,variable 2
-2.972410680981132,variable 2
-2.990907752614046,variable 2
-2.998998281671694,variable 2
-2.9891353432483228,variable 2
-2.9926260556688313,variable 2
-2.833723336203873,variable 2
-2.9732553807765782,variable 2
-2.9888390147436903,variable 2
-2.9874763431153686,variable 2
-2.9962030919562417,variable 2
-2.9939095326650307,variable 2
-2.9884459262031724,variable 2
-2.998314712603265,variable 2
-2.9934874690819573,variable 2
-2.9891494442448234,variable 2
-2.9760740554511766,variable 2
-2.9868424854280033,variable 2
-2.9922287726186947,variable 2
-2.9793521506127756,variable 2
-2.989126360126187,variable 2
-2.981640162557648,variable 2
-2.9719404950633006,variable 2
-2.990798845679145,variable 2
-2.985269902214212,variable 2
-2.9962132203369767,variable 2
-2.956852758069568,variable 2
-2.99129819990192,variable 2
-2.966672677716813,variable 2
-2.976145963375463,variable 2
-2.9904924245831084,variable 2
-2.962279981097308,variable 2
-2.9270172326236255,variable 2
-2.9917249662031153,variable 2
-2.9269341083229348,variable 2
-2.9978925631257964,variable 2
-2.9886027049475135,variable 2
-2.9922731156000757,variable 2
-2.971818525022504,variable 2
-2.9823068605353398,variable 2
-2.967816247059408,variable 2
-2.9831831837838516,variable 2
-2.987231157565049,variable 2
-2.9910424207095594,variable 2
-2.9149176113142174,variable 2
-2.9644178210083827,variable 2
-2.99224172119873,variable 2
-2.974447179821925,variable 2
-2.9936246137991906,variable 2
-2.9629915875278146,variable 2
-2.9936097039638048,variable 2
-2.9918122062768964,variable 2
-2.9837492779514854,variable 2
-2.972233294739875,variable 2
-2.6016986324430285,variable 2
-2.9979918642041987,variable 2
-2.9238501058624062,variable 2
-2.9910795127724352,variable 2
-2.976291819215916,variable 2
-2.9972489635824737,variable 2
-2.9455208537041524,variable 2
-2.971787645987528,variable 2
-2.9958300740726718,variable 2
-2.8758015615475734,variable 2
-2.9732531904695074,variable 2
-2.965017449779369,variable 2
-2.9378009518027492,variable 2
-2.971533742156123,variable 2
-2.9968240726422337,variable 2
-2.992991522003514,variable 2
-2.997368385422887,variable 2
-2.983149656338365,variable 2
-2.9685929829148683,variable 2
-2.963451194119337,variable 2
-2.986181785742224,variable 2
-2.9840960980446023,variable 2
-2.9478963634059907,variable 2
-2.9981087664756942,variable 2
-2.986960905167143,variable 2
-2.99665188301187,variable 2
-2.958586021064803,variable 2
-2.9923485237209553,variable 2
-2.9846133397751213,variable 2
-2.971697242136867,variable 2
-2.9928379285096516,variable 2
-2.9957425906314383,variable 2
-2.9111835529150136,variable 2
-2.991530315188478,variable 2
-2.9940742351673033,variable 2
-2.9957202580887574,variable 2
-2.9907219272484875,variable 2
-2.9721307654637967,variable 2
-2.9490441845211346,variable 2
-2.979458960292867,variable 2
-2.963597228906446,variable 2
-2.97107893849285,variable 2
-2.9751318154124244,variable 2
-2.99738097610961,variable 2
-2.980694207586315,variable 2
-2.9974498848879407,variable 2
-2.9876434936078966,variable 2
-2.9922664874159337,variable 2
-2.8645573267279136,variable 2
-2.888211018255216,variable 2
-2.9648107306022444,variable 2
-2.9256224579651993,variable 2
-2.9813184880486454,variable 2
-2.9874723203945392,variable 2
-2.9950082365020085,variable 2
-2.9889552871229568,variable 2
-2.9396682243698034,variable 2
-2.9566296115894133,variable 2
-2.9517127157934007,variable 2
-2.985895270672212,variable 2
-2.9870972482033573,variable 2
-2.9854152784776264,variable 2
-2.9919501741487484,variable 2
-2.9901825390798096,variable 2
-2.993666286896463,variable 2
-2.9757949917199245,variable 2
-2.9818179210079494,variable 2
-2.9228830280277873,variable 2
-2.972352895526945,variable 2
-2.993602087994121,variable 2
-2.719591910520365,variable 2
-2.977426119121725,variable 2
-2.922646804126005,variable 2
-2.9964572677865635,variable 2
-2.996838459953384,variable 2
-2.9713742792119406,variable 2
-2.9907064018366043,variable 2
-2.997469783756099,variable 2
-2.9984124747404244,variable 2
-2.980200615445866,variable 2
-2.980516706819198,variable 2
-2.940133027572219,variable 2
-2.978680098551133,variable 2
-2.9967422009681357,variable 2
-2.995554009487376,variable 2
-2.9926313095426544,variable 2
-2.9871949387618546,variable 2
-2.978239775251271,variable 2
-2.994460688365813,variable 2
-2.9928911901923727,variable 2
-2.958909241672914,variable 2
-2.976589572135931,variable 2
-2.9699688751221425,variable 2
-2.9390691109651863,variable 2
-2.9814365928416704,variable 2
-2.99545195263047,variable 2
-2.9971500991339126,variable 2
-2.990874769166394,variable 2
-2.9970864227558063,variable 2
-2.9101016557479764,variable 2
-2.9816593098498503,variable 2
-2.9888693569386984,variable 2
-2.9993379940036307,variable 2
-2.9772858893641403,variable 2
-2.9465698390022004,variable 2
-2.7280965006666253,variable 2
-2.9879650178017076,variable 2
-2.9867565981909427,variable 2
-2.9693326123917196,variable 2
-2.872550558909708,variable 2
-2.904931915484763,variable 2
-2.948735666170289,variable 2
-2.987830070549411,variable 2
-2.9885931420382112,variable 2
-2.989781519623494,variable 2
-2.982082418481395,variable 2
-2.99643926575296,variable 2
-2.996989991981768,variable 2
-2.968758508571759,variable 2
-2.991389319539205,variable 2
-2.6536601460238316,variable 2
-2.9934486233418514,variable 2
-2.9948537411169998,variable 2
-2.989143510373707,variable 2
-2.9862675512955583,variable 2
-2.9639845267331726,variable 2
-2.9895146171069897,variable 2
-2.976078113961337,variable 2
-2.961556914922945,variable 2
-2.9957423043167886,variable 2
-2.9973004715879648,variable 2
-2.996958382844435,variable 2
-2.9972204036961605,variable 2
-2.9549718354515866,variable 2
-2.9948080452988983,variable 2
-2.959566577161559,variable 2
-2.935274840595139,variable 2
-2.9837206965915732,variable 2
-2.9908262102017953,variable 2
-2.9636765953273585,variable 2
-2.990289978652131,variable 2
-2.984159788738441,variable 2
-2.9953267257605325,variable 2
-2.9946742790945318,variable 2
-2.995287536442847,variable 2
-2.9961063390782225,variable 2
-2.992733208926503,variable 2
-2.9844668039373756,variable 2
-2.9970425307199986,variable 2
-2.997711819845271,variable 2
-2.9950689996285536,variable 2
-2.928272414574562,variable 2
-2.892071935517861,variable 2
-2.9713730623746795,variable 2
-2.9369728654148552,variable 2
-2.988823725541393,variable 2
-2.973668575763375,variable 2
-2.904380280206942,variable 2
-2.977281286856145,variable 2
-2.998092840223302,variable 2
-2.981362637767638,variable 2
-2.9849782907434346,variable 2
-2.975636258878099,variable 2
-2.988463012029897,variable 2
-2.986055520981681,variable 2
-2.9944506100901416,variable 2
-2.9953612123600957,variable 2
-2.9936789491618483,variable 2
-2.7219940761160952,variable 2
-2.9546999868495085,variable 2
-2.967815101800809,variable 2
-2.99647183404437,variable 2
-2.993911894760891,variable 2
-2.9857788265041556,variable 2
-2.994141161216684,variable 2
-2.9919164391251405,variable 2
-2.994015182770791,variable 2
-2.9971847288908005,variable 2
-2.97495450074983,variable 2
-2.9848857538486326,variable 2
-2.9821289446119805,variable 2
-2.9943741354471913,variable 2
-2.929759053288363,variable 2
-2.9933754126859085,variable 2
-2.990243380942883,variable 2
-2.998266332585322,variable 2
-2.9939547775375583,variable 2
-2.9977421119352154,variable 2
-2.990367491185687,variable 2
-2.9914799381258534,variable 2
-2.963595969121987,variable 2
-2.9862429282356793,variable 2
-2.9959838536710564,variable 2
-2.9831706861493896,variable 2
-2.9765679625377404,variable 2
-2.997606212686708,variable 2
-2.9830608987969405,variable 2
-2.9818955981724287,variable 2
-2.970710201013294,variable 2
-2.972932747113499,variable 2
-2.9849011003138597,variable 2
-2.986223809574942,variable 2
-2.992809440202001,variable 2
-2.9975230597545526,variable 2
-2.998205612405975,variable 2
-2.998538875500426,variable 2
-2.875680321609134,variable 2
-2.9990247586189303,variable 2
-2.6001043036315883,variable 2
-2.99118469761689,variable 2
-2.985893481205651,variable 2
-2.9906240720590667,variable 2
-2.9704558533941823,variable 2
-2.9827601538888353,variable 2
-2.9817783236918878,variable 2
-2.9491156629734467,variable 2
-2.9466865694849065,variable 2
-2.9878123619883237,variable 2
-2.7663424831598546,variable 2
-2.9820510240800493,variable 2
-2.9704343153746544,variable 2
-2.9909108519701295,variable 2
-2.995463491110855,variable 2
-2.979104094758092,variable 2
-2.985861242176088,variable 2
-2.9517669509459306,variable 2
-2.9890948511989808,variable 2
-2.976452699417614,variable 2
-2.987495347250246,variable 2
-2.942105764140511,variable 2
-2.914922593189123,variable 2
-2.855056497599957,variable 2
-2.9563316940384747,variable 2
-2.9792041116231185,variable 2
-2.9893889035021477,variable 2
-2.991364846794517,variable 2
-2.83156723657601,variable 2
-2.9979581649699223,variable 2
-2.9728453638823935,variable 2
-2.9897107999050037,variable 2
-2.986830173898064,variable 2
-2.995516767109309,variable 2
-2.9858238423249635,variable 2
-2.959064968210917,variable 2
-2.9927632075439314,variable 2
-2.8949867474939817,variable 2
-2.973694480081312,variable 2
-2.9825057275331948,variable 2
-2.9419768080222606,variable 2
-2.991137749172196,variable 2
-2.999172804766453,variable 2
-2.9931676556181785,variable 2
-2.9851054717108565,variable 2
-2.9863898219667373,variable 2
-2.972879685851033,variable 2
-2.9848803138702875,variable 2
-2.9978690924823828,variable 2
-2.9924609380103164,variable 2
-2.931786518901956,variable 2
-2.990190126418028,variable 2
-2.994734347908051,variable 2
-2.99629839894528,variable 2
-2.932348218139716,variable 2
-2.9514212403220816,variable 2
-2.936145122604541,variable 2
-2.951181723801827,variable 2
-2.9912082398389663,variable 2
-2.9874175627177735,variable 2
-2.854975706763662,variable 2
-2.933188551636753,variable 2
-2.9034752753883906,variable 2
-2.958259121313443,variable 2
-2.9980831055252097,variable 2
-2.962566882692097,variable 2
-2.997315703527332,variable 2
-2.990635667802382,variable 2
-2.846507106368876,variable 2
-2.9959731168716903,variable 2
-2.576083477986768,variable 2
-2.9666339393447005,variable 2
-2.969233819521821,variable 2
-2.983006749538805,variable 2
-2.9872141218433885,variable 2
-2.9775728124325282,variable 2
-2.9890037172459634,variable 2
-2.9561766832870964,variable 2
-2.996386297542755,variable 2
-2.958266722967394,variable 2
-2.9575716798393756,variable 2
-2.992559637827954,variable 2
-2.9699870131552046,variable 2
-2.9750968134464917,variable 2
-2.9656857081719026,variable 2
-2.9775036531288794,variable 2
-2.9846702734432258,variable 2
-2.986511061905177,variable 2
-2.9866271624956537,variable 2
-2.9976665749727434,variable 2
-2.970324971809912,variable 2
-2.983182009893788,variable 2
-2.9882826624320145,variable 2
-2.9966618396038154,variable 2
-2.986071024919965,variable 2
-2.951044793820581,variable 2
-2.998129345341146,variable 2
-2.9966643376991344,variable 2
-2.888947312166398,variable 2
-2.9953554216463045,variable 2
-2.9973822072626044,variable 2
-2.998092933275563,variable 2
-2.990938703227685,variable 2
-2.9947106410550512,variable 2
-2.881173883741223,variable 2
-2.9699508802464054,variable 2
-2.918093384777859,variable 2
-2.975177897755303,variable 2
-2.986641206229224,variable 2
-2.990343469386572,variable 2
-2.973956522406636,variable 2
-2.954561725505141,variable 2
-2.968892489512113,variable 2
-2.9898204226265293,variable 2
-2.9847431619951874,variable 2
-2.994815503795525,variable 2
-2.956621916883201,variable 2
-2.941489593540635,variable 2
-2.9819721873412384,variable 2
-2.9943183040904886,variable 2
-2.9294763175717273,variable 2
-2.9932644657591276,variable 2
-2.990132434016102,variable 2
-2.998225532747732,variable 2
-2.9938882093814896,variable 2
-2.9976762595657713,variable 2
-2.990246523246164,variable 2
-2.99141909626278,variable 2
-2.963469990676094,variable 2
-2.9860918972579324,variable 2
-2.9959180013016122,variable 2
-2.9830898022608334,variable 2
-2.976361100203291,variable 2
-2.9975811601548545,variable 2
-2.9828490259561202,variable 2
-2.9817696197265353,variable 2
-2.9704124337775464,variable 2
-2.9726600324096055,variable 2
-2.984855289969899,variable 2
-2.9861629677118686,variable 2
-2.9927335668198154,variable 2
-2.9974922809297033,variable 2
-2.9981698230747553,variable 2
-2.9984980756628357,variable 2
-2.8752265128892684,variable 2
-2.9989939797940814,variable 2
-2.5988352139465394,variable 2
-2.991069455970363,variable 2
-2.985691629377572,variable 2
-2.990520998785154,variable 2
-2.9701480651456933,variable 2
-2.9826091229110885,variable 2
-2.9815915033829214,variable 2
-2.9489338531708507,variable 2
-2.9464746966440862,variable 2
-2.987636278478723,variable 2
-2.7654756655577146,variable 2
-2.981854182758341,variable 2
-2.9701744848299994,variable 2
-2.990714010648422,variable 2
-2.9953876177286696,variable 2
-2.9787512119522663,variable 2
-2.9856794323734923,variable 2
-2.9514591626974416,variable 2
-2.9889939252849413,variable 2
-2.9761399006627545,variable 2
-2.98737867403047,variable 2
-2.9415617663059725,variable 2
-2.9144988475074824,variable 2
-2.8545275312845306,variable 2
-2.956149884235879,variable 2
-2.9790022597950396,variable 2
-2.989237872524401,variable 2
-2.9912768050397167,variable 2
-2.8309323338401735,variable 2
-2.997924522998576,variable 2
-2.9724065866816405,variable 2
-2.989614884497335,variable 2
-2.986704195452171,variable 2
-2.9954158411952694,variable 2
-2.9856069589777725,variable 2
-2.958888884701316,variable 2
-2.9926565553368967,variable 2
-2.8946589172200095,variable 2
-2.9733315762627446,variable 2
-2.9823088862114866,variable 2
-2.9414728942386876,variable 2
-2.990975981395083,variable 2
-2.9991420259416044,variable 2
-2.9931426030863246,variable 2
-2.9848935988700362,variable 2
-2.986258117227849,variable 2
-2.972602676427393,variable 2
-2.9846534095103547,variable 2
-2.9978232821384214,variable 2
-2.992279128207721,variable 2
-2.9315395725165403,variable 2
-2.9900791794912474,variable 2
-2.9946584745258655,variable 2
-2.996259030680938,variable 2
-2.931703294391138,variable 2
-2.951003220933436,variable 2
-2.9358981762191254,variable 2
-2.9507128835628498,variable 2
-2.9910665140873363,variable 2
-2.9871956688642114,variable 2
-2.854506866524684,variable 2
-2.9326846378531806,variable 2
-2.903097340050711,variable 2
-2.9577251444916457,variable 2
-2.9980222636621368,variable 2
-2.9624251569404674,variable 2
-2.997269893183371,variable 2
-2.990493942050752,variable 2
-2.845101301438568,variable 2
-2.995877201464022,variable 2
-2.5746483258048602,variable 2
-2.96627533024588,variable 2
-2.968931757566327,variable 2
-2.982801318777604,variable 2
-2.987022291028051,variable 2
-2.977335887059854,variable 2
-2.9888970650389286,variable 2
-2.955773695417563,variable 2
-2.9963304661860524,variable 2
-2.9581199867093932,variable 2
-2.9574457013934827,variable 2
-2.9924587119139145,variable 2
-2.96985101369657,variable 2
-2.9749400561757495,variable 2
-2.965538971913902,variable 2
-2.9772767487689467,variable 2
-2.984508505666113,variable 2
-2.9864151464975084,variable 2
-2.986506194556131,variable 2
-2.9976257751351527,variable 2
-2.970012173055052,variable 2
-2.983020242116675,variable 2
-2.988232557368307,variable 2
-2.996600997740742,variable 2
-2.9860209198562577,variable 2
-2.95083292097976,variable 2
-2.9980685034780725,variable 2
-2.9966085063424317,variable 2
-2.8885543453096063,variable 2
-2.995259506238636,variable 2
-2.997321365399531,variable 2
-2.998065733383836,variable 2
-2.9907819459569427,variable 2
-2.994649799191978,variable 2
-2.880790222110548,variable 2
-2.9696889023418778,variable 2
-2.9178263963669604,variable 2
-2.9750669508285217,variable 2
-2.9864593964266284,variable 2
-2.990181701609459,variable 2
-2.9736945445021084,variable 2
-2.954133685103754,variable 2
-2.9685904275566193,variable 2
-2.9897237914322363,variable 2
-2.984536299660738,variable 2
-2.9947045568687436,variable 2
-2.956450128093347,variable 2
-2.9409606272252087,variable 2
-2.997672351370802,variable 2
-2.985911189766738,variable 2
-2.9956680557702406,variable 2
-2.9983599360021937,variable 2
-2.9899781175777496,variable 2
-2.8968822506855014,variable 2
-2.9240213721280246,variable 2
-2.9714251215358716,variable 2
-2.9778642879038473,variable 2
-2.9540066472936566,variable 2
-2.974411376174973,variable 2
-2.9253831991281296,variable 2
-2.9922684486712847,variable 2
-2.946978789374315,variable 2
-2.9648804911666575,variable 2
-2.6299291996461585,variable 2
-2.972331887189519,variable 2
-2.993842019670618,variable 2
-2.9523350707897116,variable 2
-2.970458437383896,variable 2
-2.9931667608848977,variable 2
-2.999202309491111,variable 2
-2.990733329729414,variable 2
-2.9718980059692766,variable 2
-2.819435827182613,variable 2
-2.9924799063558627,variable 2
-2.989311877703497,variable 2
-2.995968134996785,variable 2
-2.9653480787790425,variable 2
-2.9786692901731047,variable 2
-2.9109433635553326,variable 2
-2.973642750181967,variable 2
-2.99589163172237,variable 2
-2.9616162894234384,variable 2
-2.9968116179549695,variable 2
-2.9930185071592534,variable 2
-2.947858226294643,variable 2
-2.987783615997488,variable 2
-2.980430082321914,variable 2
-2.9965997809034803,variable 2
-2.836088889313766,variable 2
-2.9805795815162845,variable 2
-2.934009043528562,variable 2
-2.989584778511913,variable 2
-2.910316849838734,variable 2
-2.9851436947165992,variable 2
-2.9972268314600474,variable 2
-2.978175111087624,variable 2
-2.996026765079189,variable 2
-2.996678939746272,variable 2
-2.9878332844313547,variable 2
-2.9963633064763795,variable 2
-2.994403497014524,variable 2
-2.9664463889333774,variable 2
-2.974473649611295,variable 2
-2.9521677771398585,variable 2
-2.7340036729417534,variable 2
-2.997838256394604,variable 2
-2.9895546868422236,variable 2
-2.9972860771189485,variable 2
-2.997592111690208,variable 2
-2.948260147642106,variable 2
-2.992814400603308,variable 2
-2.994339698952692,variable 2
-2.9919590499028907,variable 2
-2.884314426187212,variable 2
-2.9545525061734184,variable 2
-2.9968952218326987,variable 2
-2.997793870466025,variable 2
-2.9510556523036726,variable 2
-2.971678345369983,variable 2
-2.992300558859255,variable 2
-2.9916698506330373,variable 2
-2.9939130543352226,variable 2
-2.972358127927169,variable 2
-2.990067605221531,variable 2
-2.992140165392461,variable 2
-2.994996096760859,variable 2
-2.9693838913454913,variable 2
-2.9776320437756967,variable 2
-2.9928999872099866,variable 2
-2.994104512941515,variable 2
-2.9852228965065883,variable 2
-2.9624552342944246,variable 2
-2.986299088854229,variable 2
-2.952862104481252,variable 2
-2.9888780966933823,variable 2
-2.6823654443898577,variable 2
-2.9980356130826813,variable 2
-2.997925882993162,variable 2
-2.9495238188224078,variable 2
-2.9965041017053977,variable 2
-2.997548191022935,variable 2
-2.9990301985972754,variable 2
-2.993917263160574,variable 2
-2.9854073117724966,variable 2
-2.955012900130228,variable 2
-2.929463483517552,variable 2
-2.9518075789947313,variable 2
-2.9958617691044,variable 2
-2.9791960661814603,variable 2
-2.9654781873137583,variable 2
-2.7987575747585174,variable 2
-2.9416527642595316,variable 2
-2.991646601883477,variable 2
-2.942481423276725,variable 2
-2.9942555868664593,variable 2
-2.975993636823926,variable 2
-2.766529446626146,variable 2
-2.9795084927272755,variable 2
-2.990414511209043,variable 2
-2.8795459129584358,variable 2
-2.9803450898181336,variable 2
-2.9920559316225024,variable 2
-2.990821629167399,variable 2
-2.9943230783872736,variable 2
-2.76317449029682,variable 2
-2.984687395059281,variable 2
-2.9573115343486065,variable 2
-2.9964014364298612,variable 2
-2.9974108029382487,variable 2
-2.998983851413346,variable 2
-2.991922437417053,variable 2
-2.970680653341439,variable 2
-2.989596775095738,variable 2
-2.996184230978689,variable 2
-2.988770700068258,variable 2
-2.9956415215600742,variable 2
-2.981054634783162,variable 2
-2.981983668558694,variable 2
-2.9280253178739555,variable 2
-2.980179141847134,variable 2
-2.9677565504549337,variable 2
-2.9447340610466197,variable 2
-2.9799688723683526,variable 2
-2.962045174453042,variable 2
-2.934228782864385,variable 2
-2.938364061140159,variable 2
-2.9986952104570594,variable 2
-2.9979294762420166,variable 2
-2.984956473567123,variable 2
-2.995612933042296,variable 2
-2.995921222341422,variable 2
-2.9830457813834332,variable 2
-2.9789634068970674,variable 2
-2.948329056420436,variable 2
-2.9809357569405823,variable 2
-2.9887198505864614,variable 2
-2.992797822985087,variable 2
-2.973294548620665,variable 2
-2.8497218043091523,variable 2
-2.9905416420714017,variable 2
-2.9934111161227333,variable 2
-2.9963271163046503,variable 2
-2.9706897581473015,variable 2
-2.9951827739125005,variable 2
-2.986366630480107,variable 2
-2.992941860727514,variable 2
-2.992475869319301,variable 2
-2.9902883967636913,variable 2
-2.994464503508521,variable 2
-2.994293638083412,variable 2
-2.9415002086562745,variable 2
-2.9666149709991543,variable 2
-2.9313288950393828,variable 2
-2.9811743143067604,variable 2
-2.944412393695484,variable 2
-2.893941527233578,variable 2
-2.990381942917633,variable 2
-2.983137351966292,variable 2
-2.9879747453419334,variable 2
-2.9933480338475253,variable 2
-2.996528202241041,variable 2
-2.9978334391506216,variable 2
-2.998954239320695,variable 2
-2.9934374713862435,variable 2
-2.991835576710183,variable 2
-2.992891075666513,variable 2
-2.9976988068444395,variable 2
-2.9946416750137907,variable 2
-2.991158635825896,variable 2
-2.9985615373049543,variable 2
-2.942243295382522,variable 2
-2.9635674235514062,variable 2
-2.9959207785537147,variable 2
-2.9839447234892758,variable 2
-2.8420931222551613,variable 2
-2.9852127251786555,variable 2
-2.948742179828571,variable 2
-2.985993755753862,variable 2
-2.9850762103536512,variable 2
-2.9389730810316577,variable 2
-2.9933171619704155,variable 2
-2.987769973104427,variable 2
-2.988703344546903,variable 2
-2.9772650886048355,variable 2
-2.9498963857604044,variable 2
-2.90295750397577,variable 2
-2.987334338206955,variable 2
-2.995837711515954,variable 2
-2.9712283160034945,variable 2
-2.9948819287942685,variable 2
-2.964551751843673,variable 2
-2.756087730296157,variable 2
-2.975433376317281,variable 2
-2.978852352602293,variable 2
-2.9965437419686567,variable 2
-2.9962724516801456,variable 2
-2.992334014726079,variable 2
-2.9929696547221387,variable 2
-2.907496664854358,variable 2
-2.924746735977452,variable 2
-2.8697776301582745,variable 2
-2.9598594913639933,variable 2
-2.9667055609543374,variable 2
-2.9564157918089746,variable 2
-2.9023804869042475,variable 2
-2.9947571385541716,variable 2
-2.9910945442915478,variable 2
-2.9897659870537443,variable 2
-2.9962703114781384,variable 2
-2.9774272572224576,variable 2
-2.943579175117493,variable 2
-2.9541438635895525,variable 2
-2.6096866107509995,variable 2
-2.9831258134859064,variable 2
-2.9689428594168716,variable 2
-2.969048022787727,variable 2
-2.978981609350926,variable 2
-2.9790580696781435,variable 2
-2.9974838274896696,variable 2
-2.984079649267974,variable 2
-2.9898447307402938,variable 2
-2.9575589674689264,variable 2
-2.984481692299163,variable 2
-2.997958451284572,variable 2
-2.9872579995634636,variable 2
-2.979315130128562,variable 2
-2.9908603675395113,variable 2
-2.9904800414745063,variable 2
-2.9920957929842964,variable 2
-2.766820627034312,variable 2
-2.9790001426572683,variable 2
-2.9960866056363065,variable 2
-2.9772787553574505,variable 2
-2.8787334521925523,variable 2
-2.9002866463969745,variable 2
-2.987284402546082,variable 2
-2.9321684825276937,variable 2
-2.971726446231142,variable 2
-2.9969326336136,variable 2
-2.991573682314095,variable 2
-2.9479666250210412,variable 2
-2.948510193383605,variable 2
-2.9606796635377766,variable 2
-2.925263018553894,variable 2
-2.9860084890285474,variable 2
-2.9961914922363344,variable 2
-2.998702242662985,variable 2
-2.772112612518513,variable 2
-2.9825226876996007,variable 2
-2.9664550754017234,variable 2
-2.9883433849973176,variable 2
-2.9877868370372975,variable 2
-2.9968927722518064,variable 2
-2.8761315519065143,variable 2
-2.8126600001196755,variable 2
-2.901810094835594,variable 2
-2.9907579718769366,variable 2
-2.9534888711091245,variable 2
-2.7441015277633394,variable 2
-2.932538655557091,variable 2
-2.967953805342247,variable 2
-2.967812175028834,variable 2
-2.898144821940358,variable 2
-2.8938603140831742,variable 2
-2.8574665408251483,variable 2
-2.985792257842503,variable 2
-2.9734205382010166,variable 2
-2.986111816804371,variable 2
-1.8645426692073128,variable 2
-2.9660212259942202,variable 2
-2.937591536496006,variable 2
